"datetime","city","state","country","shape","duration (seconds)","duration (hours/min)","comments","date posted","latitude","longitude"
"1973-09-08 20:00:00","lewisburg","pa","us","triangle","180.0","3min","triangular ufo with red&#44 blue.green&#44lights","2003-03-21 00:00:00","40.9644444","-76.8847222"
"2005-09-30 23:18:00","tinley park","il","us","circle","600.0","10 min","Sept. 30th 2005 Red Lights Sighting 11:18pm Tinley Park&#44 IL","2005-10-11 00:00:00","41.5733333","-87.7844444"
"2004-09-09 23:00:00","kansas city","mo","us","disk","5400.0","1.5 hours","Pulsating lights dance over Kansas City&#39s downtown Exhibition Center.  ((NUFORC Note:  Sighting of birds.  PD))","2004-09-29 00:00:00","39.0997222","-94.5783333"
"2013-07-04 21:00:00","wilmington","nc","us","oval","300.0","5 minutes","Two lit &quot;Crafts&quot; fly over &#44 witnessed by husband and wife July 4th 2013.","2013-09-09 00:00:00","34.2255556","-77.945"
"2011-12-28 21:00:00","chattanooga","tn","us","fireball","1200.0","15-20 minutes","Four glowing orange orbs float over the city","2012-03-13 00:00:00","35.0455556","-85.3097222"
"1966-06-21 21:45:00","little axe","ok","us","light","300.0","5 minutes","Extreme level flight&#44 instant stop&#44hover&#44 rapid disappearence","2012-08-05 00:00:00","35.2325","-97.2122222"
"2003-12-11 17:50:00","pasadena","ca","us","light","1800.0","30 minutes","Very bright stationary light in vicinity of LAX.","2003-12-19 00:00:00","34.1477778","-118.1436111"
"2005-10-30 19:30:00","kelseyville","ca","us","fireball","15.0","15 seconds","Fast moving fire ball with massive flash in the sky.","2005-11-03 00:00:00","38.9780556","-122.8383333"
"2007-05-08 21:00:00","lancaster","ca","us","circle","180.0","3min","bright moving star  ((NUFORC Note:  Satellite??  PD))","2007-06-12 00:00:00","34.6980556","-118.1358333"
"2006-07-16 23:45:00","anthony","ks","us","light","30.0","30 seconds","Bright white light&#44 moving North. Faded from view on a clear night.  ((NUFORC Note:  Not ISS; was not visible on this date.  PD))","2006-10-30 00:00:00","37.1533333","-98.0308333"
"2001-11-17 22:00:00","statesboro","ga","us","light","25.0","approx. 20-25 sec","Silent green light traveling at an unbelievable speed.","2001-11-20 00:00:00","32.4486111","-81.7833333"
"2001-01-11 21:50:00","las vegas","nm","us","fireball","4.0","2-4 seconds","Green Fireball&#44 falling from 15 to 20 degrees above the horizon in a straight line to the horizon from my view&#44 leaving a trail.","2001-02-18 00:00:00","35.5938889","-105.2233333"
"1975-06-15 13:00:00","fulton","ny","us","disk","60.0","1 minute","My sister&#44 friend and I riding bicycles along a country road when we stopped  at a stream. We looked up and saw a disc shaped object wh","2003-04-27 00:00:00","43.3227778","-76.4175"
"1995-12-12 22:30:00","glen","ny","us","","15.0","15 sec.","Young woman &amp; friend witness bizarre&#44 round obj. w/ intensely bright blue/white lights.  Pursued obj. in car;  obsrvd. it on ground.","1999-11-02 00:00:00","42.8941667","-74.345"
"2011-07-14 20:00:00","keyes","ca","us","light","120.0","2 minutes","Double light moving  north-north east","2012-03-13 00:00:00","37.5566667","-120.9144444"
"2012-11-11 21:00:00","warm springs","nv","us","unknown","3600.0","1 hour","Pulsating orange lights by area 51","2012-11-19 00:00:00","38.1905556","-116.3691667"
"2011-09-03 21:55:00","lethbridge (canada)","ab","ca","circle","8.0","5-8 seconds","5 glowing objects seen while watching an outdoor movie","2011-10-10 00:00:00","48.366667","-53.866667"
"2006-10-09 04:15:00","allentown","nj","us","sphere","7200.0","2 or more hours","Multicolored fiberoptic looking sphere.  ((NUFORC Note:  Possible twinkling star.  PD))","2006-10-30 00:00:00","40.1777778","-74.5838889"
"2011-10-26 23:15:00","new delhi (india)","","in","fireball","3600.0","1 hour","Bright reddish-white UFO&#39s seen hovering over","2011-12-12 00:00:00","28.635308","77.22496"
"2006-12-15 12:00:00","wasilla","ak","us","oval","60.0","1:00 minute","it is round and oval and its really fast.","2007-02-01 00:00:00","61.5813889","-149.4394444"
"2006-02-19 02:00:00","tampa","fl","us","unknown","3600.0","1hr","At 2 am in Tampa Fl I saw 2 different UFO&#39s","2006-03-11 00:00:00","27.9472222","-82.4586111"
"2008-05-20 21:30:00","tama","ia","us","light","120.0","few minutes","BRIGHT WHITE LIGHT MOVING ACROSS SKY SEEN ON THREE OCASSIONS","2008-07-05 00:00:00","41.9666667","-92.5766667"
"2004-07-29 21:30:00","cardiff (jamaica)","","gb","unknown","5.0","5 seconds","Brightlight in sky VERY high up&#44 became dim&#44 moved upward&#44 and disappeared.","2005-09-02 00:00:00","51.481581","-3.17909"
"2012-07-21 11:30:00","canton","mi","us","circle","600.0","10 minutes","Four ufos flew out of atmosphere then continued around the would as far as we could see","2012-08-05 00:00:00","42.3086111","-83.4822222"
"2006-04-01 23:00:00","hanford nuclear reservation","wa","us","light","1800.0","30 minutes","Unusual activity at Hanford Nuclear Reservation&#44WA","2010-08-24 00:00:00","47.751074","-120.740139"
"2002-01-30 21:50:00","fortuna","ca","us","circle","900.0","15 minutes","Bright orange object once again seen over Fortuna&#44 CA","2002-02-22 00:00:00","40.5983333","-124.1561111"
"2003-07-25 05:15:00","upper providence township","pa","us","light","420.0","7 minutes","Light seen in sky.","2003-08-01 00:00:00","39.943757","-75.393681"
"2007-09-01 19:00:00","dodgeville and oconomowoc","wi","us","disk","60.0","first 1 mintue and second","Two Alien Space Crafts over Dodgeville and Oconomowoc","2007-10-08 00:00:00","43.111673","-88.499266"
"2008-09-05 23:00:00","sydney (canada)","ns","ca","unknown","300.0","5mins","three ships high in orbit triangle formation","2008-10-31 00:00:00","46.15","-60.166667"
"2008-03-14 12:00:00","wichita","ks","us","cigar","30.0","30 secs","Large object observed during the day over Wichita&#44 KS.","2009-08-28 00:00:00","37.6922222","-97.3372222"
"2004-07-15 23:00:00","halifax (canada)","ns","ca","sphere","4.0","4 seconds","slow yellow sphere bright yellow light blinking out after 4 seconds in outer space...","2004-08-11 00:00:00","44.65","-63.6"
"2007-03-20 01:00:00","fort collins","co","us","cylinder","600.0","10 minutes","On my way to work going North on I-70 from Fort Collins Colorado to Cheyenne Wyoming.Noticed a very bright white light in the dista","2010-04-13 00:00:00","40.5852778","-105.0838889"
"1972-08-20 19:30:00","clark a.f.b (philippines)","","us","sphere","10.0","10 sec","bright object  very high speed came to complete stop moved off in another directions very high rate of speed no sound","2002-09-06 00:00:00","29.598975","-95.170642"
"2000-08-12 20:20:00","chandler","az","us","other","1200.0","15-20 min.","Red Glowing Light seen over Chandler&#44 AZ.","2000-09-17 00:00:00","33.3061111","-111.8405556"
"2006-10-02 19:53:00","wickenburg","az","us","formation","240.0","4 minutes","4 yellow lights&#44 aligned in a crescent shape appeared&#44 then disappeared.","2006-10-30 00:00:00","33.9686111","-112.7288889"
"2013-01-17 17:24:00","ferrisburg","vt","us","triangle","300.0","5 minutes","Triangle shape object with 6 to 8 lights in my photos.","2013-02-04 00:00:00","44.20561","-73.246234"
"2010-09-15 02:05:00","covina","ca","us","other","480.0","8.00 min","flashing light red and white in H shaped&#44 but no green light like aircraft","2010-11-21 00:00:00","34.09","-117.8894444"
"2012-09-12 20:00:00","beaverton","or","us","disk","300.0","5 minutes","I&#39m a pilot.  At dusk&#44 after work&#44 I saw a golden&#44 metallic saucer-shaped object in the sky.  It came from the south and was probably a","2012-09-24 00:00:00","45.4872222","-122.8025"
"2009-02-11 22:40:00","newark","oh","us","triangle","3.0","3 seconds","triangle shaped craft with 3 dimming lights","2009-03-19 00:00:00","40.0580556","-82.4013889"
"1995-09-20 22:00:00","sunflower","ms","us","cylinder","300.0","5 mins","1995 Blue cylinder object flies over car stops and darts off with great speed.","2008-04-17 00:00:00","33.5427778","-90.5369444"
"2010-04-08 00:00:00","bunnell","fl","us","changing","600.0","5/10 minutes","midnight  April 8th&#44 our home lost power there was a bright flash of light outside power came back on and we seen a hovering object","2010-04-13 00:00:00","29.4658333","-81.2580556"
"2001-04-28 13:00:00","new york city (brooklyn)","ny","us","oval","10.0","apx. 10 secs","Sighted two craft oval in shape and white in color on two separate occasions. First was at apx. 1300 hrs. both objects wre traveling si","2001-08-05 00:00:00","40.7141667","-74.0063889"
"2010-09-22 22:55:00","cornelius","or","us","sphere","60.0","1 minute","Spherical&#44 white light shoots left and right in Oregon sky.","2010-11-21 00:00:00","45.52","-123.0586111"
"2004-06-10 09:15:00","sault ste. marie (canada)","on","ca","cigar","90.0","1min 30sec","One silver cigar shaped object with no contrail and made no sound. ((NUFORC Note:  Possible satellite.  PD))","2004-06-18 00:00:00","46.521858","-84.34609"
"2000-07-05 16:00:00","wildwood coast","nj","us","cylinder","60.0","1 minute","Saw shiny&#44 metallic&#44 coffee can-shaped object while flying in plane south along New Jersey Coastline at 4 PM","2000-07-23 00:00:00","38.974835","-74.833502"
"2004-08-21 22:40:00","hunter","ny","us","triangle","1.3","1.30 sec","perfect triangle very dark and dim white lights on each point of the triangle.","2004-08-24 00:00:00","42.2136111","-74.2191667"
"2008-08-31 20:50:00","bohemia","ny","us","triangle","2.0","2 sec","Large object high rate of speed no lights no sound or air movement very low altitude.","2008-10-31 00:00:00","40.7691667","-73.1155556"
"2010-09-07 10:00:00","modesto","ca","us","circle","1800.0","30 min","bright blue light (dimming)","2010-11-21 00:00:00","37.6391667","-120.9958333"
"2008-11-03 18:35:00","louisville","ky","us","light","1200.0","20 mins","Bright object pulsing and dissapearing stationary in the sky","2009-01-10 00:00:00","38.2541667","-85.7594444"
"2004-10-18 20:00:00","uk/england","","gb","cylinder","60.0","1 min","cigar shape object that hoverd above a house then at speed whent in to the sky","2004-12-03 00:00:00","52.355518","-1.17432"
"2009-05-25 00:00:00","tempe","az","us","","20.0","20 seconds","High altitude night flare over residential area?","2010-06-03 00:00:00","33.4147222","-111.9086111"
"1999-05-15 01:00:00","fair grove","mo","us","disk","300.0","5 minutes","2 saucers appeared to dance in the sky then drop and suddenly shoot straight up to the left and right then disappear","1999-06-23 00:00:00","37.3838889","-93.1511111"
"2011-07-21 20:45:00","rochester","ny","us","changing","60.0","1 min","Noticed an orb floating in the sky. It seemed to be reflecting the sunlight. After 45 seconds it started changing shape and just vanish","2011-08-07 00:00:00","43.1547222","-77.6158333"
"1966-06-15 04:00:00","stoughton","wi","us","sphere","5.0","one hour","Our family abducted by aliens near Stoughton&#44 Wisconsin in Summer of 1966","2012-05-13 00:00:00","42.9169444","-89.2177778"
"2011-04-30 03:05:00","portland","or","us","other","30.0","30 seconds","moving star without blinking?","2011-05-02 00:00:00","45.5236111","-122.675"
"2012-06-22 23:00:00","pittstown","nj","us","light","120.0","a few minutes","Three orange lights moving around in sky.","2012-07-04 00:00:00","40.5819444","-74.9594444"
"1965-06-30 23:00:00","fountain valley","ca","us","sphere","300.0","5 minutes","Round orange object with a tail traveling down from the&#44 that stopped in midair and hovered&#44 then disappeared toward the east","2009-03-19 00:00:00","33.7091667","-117.9527778"
"2003-01-08 15:30:00","santa barbara","ca","us","changing","30.0","30 seconds","Reflective metal craft seen high over mountains","2003-03-11 00:00:00","34.4208333","-119.6972222"
"2003-11-15 17:00:00","sky city","nm","us","other","300.0","5 min.","New Mexico and UFOS","2003-11-26 00:00:00","35.036595","-107.611442"
"2005-10-31 02:55:00","marion","nc","us","sphere","4.0","4 secs","Bright green orb falling from sky in the same fashion as a shooting star.","2005-11-03 00:00:00","35.6838889","-82.0094444"
"2012-06-22 21:30:00","mount albert (canada)","on","ca","circle","360.0","5-6 minutes","7 Orange lights over Mt Albert ON Canada June 22 /2012  9:30 p.m.","2012-07-04 00:00:00","44.136076","-79.308339"
"2004-03-27 22:30:00","wilmington/carson","ca","us","circle","600.0","10 minutes","Ball of orange/white gaseous light seen over Los Angeles suberb for 10 minutes.","2004-03-28 00:00:00","33.785795","-118.264357"
"1999-12-09 11:00:00","reno","nv","us","disk","5.0","5 seconds","Saucer visible from University of Nevada&#44 Reno looking to the east.  Color was silver with golden glow&#44 possibly reflected sunlight.  A","1999-12-16 00:00:00","39.5297222","-119.8127778"
"2004-07-10 20:14:00","abita springs","la","us","formation","2.0","seconds","Distant objects in formation visible in sunset photos","2004-07-25 00:00:00","30.4783333","-90.0375"
"2013-05-31 22:20:00","los banos (near; on interstate 5)","ca","us","circle","180.0","3 minutes","We saw three spherical-shaped&#44 bright white lights erratically flying over a field adjacent to interstate 5 in approximately Los Banos&#44","2013-07-03 00:00:00","37.0583333","-120.8488889"
"2008-06-11 23:00:00","barberton","oh","us","cross","15.0","10 to 15 seconds","cross shaped object with blue and white lights hovering at very low altitude vanishes quickly","2008-06-12 00:00:00","41.0127778","-81.6052778"
"2005-11-15 19:37:00","ogden","ut","us","fireball","2.0","2 seconds","Brilliant fireball seen near Ogden&#44 UT.  ((NUFORC Note:  Possible meteor??  PD))","2005-12-16 00:00:00","41.2230556","-111.9730556"
"2002-01-11 05:15:00","st. louis area","mo","us","teardrop","20.0","20 seconds","the  object was fast moving &#44glowing  orange&#44 and fuzzy.","2002-01-29 00:00:00","38.768258","-90.184259"
"2011-12-15 00:00:00","charlotte (s of&#44 on i-85)","nc","us","light","15.0","15 seconds","My grandson and I was traveling south bound on I_85 from Charlotte&#44 NC toward Atlanta&#44 Ga on 12/15/11 sometime around 12:00 AM. O ur lo","2012-04-18 00:00:00","35.2269444","-80.8433333"
"2012-12-13 19:15:00","homewood","al","us","light","3.0","3 seconds","Unexplained single bright light passes overhead in Alabama suburban neighborhood.","2012-12-20 00:00:00","33.4716667","-86.8008333"
"2009-09-18 02:00:00","ka&#39anapali","hi","us","oval","60.0","60 seconds","2am on 9/18 I saw an oval shape object  bright red/orange slowly moved south&#44 stopped&#44  moved north&#44 the moved up and disappeared.","2009-12-12 00:00:00","20.934722","-156.679444"
"2005-12-21 18:00:00","verona","ny","us","disk","180.0","1-3 minutes","ufo sighting in central ny","2006-02-14 00:00:00","43.1380556","-75.5711111"
"2013-08-26 20:40:00","greensburg","pa","us","fireball","120.0","2 minutes","Peculiar lights seen over shopping area","2013-09-09 00:00:00","40.3013889","-79.5391667"
"1987-05-08 00:00:00","marble falls","tx","us","circle","600.0","10 minutes","Hovering white circle&#44 half the size of the full moon explodes without sound shoots up into the stars and vanishes.","2003-12-09 00:00:00","30.5780556","-98.2725"
"2012-08-07 21:45:00","debordieu beach","sc","us","sphere","1800.0","30 minutes","Orange spheres and white lights over the coast of South Carolina","2012-11-04 00:00:00","33.836081","-81.163724"
"2011-06-01 22:00:00","brooklyn park","mn","us","sphere","120.0","2 min.","3 Red/Orange ball in night sky Brooklyn Park MN","2011-07-17 00:00:00","45.0941667","-93.3561111"
"2008-11-14 19:30:00","aland islands (forty miles south of) (finland)","","ax","fireball","10.0","ten seconds","En route from London Stansted Airport&#44 UK to Helsinki Intl&#44 Finland with Czech Airlines&#44 Boeing 737.Approximately forty miles south","2009-03-19 00:00:00","60.178525","19.91561"
"1984-06-15 01:00:00","burgettstown","pa","us","fireball","15.0","15 seconds","I was watching the tonight show and Dave Letterman was just coming on. I was laying on the couch&#44 and out our front window I saw someth","2006-12-07 00:00:00","40.3819444","-80.3930556"
"2011-11-19 22:12:00","south charleston","wv","us","teardrop","10.0","10 seconds","Lime colored&#44 teardrop&#44 bright light&#44 falling sraight down from sky.","2011-12-12 00:00:00","38.3683333","-81.6997222"
"1968-06-01 13:00:00","las vegas","nv","us","light","600.0","approximately 10 minutes","A vivid orb of light in a completely clear blue&#44 mid-day 1960s Las Vegas sky moved irratically within a small radius above our house.","2004-01-22 00:00:00","36.175","-115.1363889"
"2005-01-08 18:00:00","dequency","la","us","disk","90.0","90 sec","Swarm of 13 ufo fluttering silently by brightly lit up with lights inside the dome.","2006-02-14 00:00:00","30.450478","-93.433219"
"1982-06-01 18:00:00","san antonio","tx","us","other","10.0","10 sec.","My chidren and myself were visiting my brother. When it was time to leave. We all walk towards the car together. As I&quot;m opening the doo","2002-06-12 00:00:00","29.4238889","-98.4933333"
"1975-10-15 17:00:00","scituate","ri","us","circle","600.0","10 minutes","Object with orange lights moves straight up in sky to nothingness.","2005-12-16 00:00:00","41.785278","-71.61"
"2012-11-22 21:30:00","ingersoll (canada)","on","ca","circle","600.0","~10 minutes","Multiple orange lights moving south to north 50+.","2012-12-20 00:00:00","43.033333","-80.883333"
"2000-07-25 22:23:00","sturgeon bay","wi","us","other","300.0","5min","Army Airborne drills over the bay","2007-02-24 00:00:00","44.8341667","-87.3769444"
"2007-11-14 17:30:00","gulfport","ms","us","fireball","2.0","seconds","Bright Green Ball Falls From Sky (and other sightings)","2008-03-04 00:00:00","30.3672222","-89.0927778"
"1995-09-06 21:30:00","grand canyon&#44 north rim","az","us","light","0.5","1/2 second","While driving North on the only paved road out of the &quot;Grand Canyon&quot; national paark after veiwing the sunset there we saw a  very&#44 very","2000-08-05 00:00:00","36.231719","-113.030911"
"2009-02-06 19:30:00","stephenville","tx","us","unknown","120.0","2 minutes","3 amber light horizantal shap then turned to 6 lights all amber in color","2009-03-19 00:00:00","32.2205556","-98.2019444"
"2013-10-25 21:40:00","centerville","oh","us","fireball","600.0","10 minutes","75+ red dots  in the sky over Dayton&#44 Ohio","2013-11-11 00:00:00","39.6283333","-84.1594444"
"2000-03-11 22:45:00","buckeye (1-10 milepost 107 heading eastbound","az","us","","900.0","15 minutes","Two very large&#44 round&#44 translucent&#44 hoovering lights over interstate 10.","2000-03-16 00:00:00","34.048928","-111.093731"
"2002-08-09 20:30:00","manalapan","nj","us","diamond","1800.0","30 minutes","Foggy white diamond shaped object spotted in sky before fading away.","2002-08-16 00:00:00","40.2572222","-74.3961111"
"2011-10-23 00:00:00","fort collins/loveland","co","us","other","3600.0","an hour","Me and two friends were looking into the sky over northern colorado at around 9:30 pm&#44 not even an hour after i saw a large low flying","2011-10-25 00:00:00","40.447631","-105.010887"
"2012-12-29 06:40:00","wichita","ks","us","light","60.0","1 minute","Red lights over wichtia 12/29/2012.","2013-02-04 00:00:00","37.6922222","-97.3372222"
"2014-04-15 15:30:00","surprise","az","us","formation","180.0","3 minutes","While outside&#44 a slightly arched line of approximately 8 lights were seen. Colors were white&#44 green&#44 and red and were alternating color","2014-04-18 00:00:00","33.6305556","-112.3325"
"2003-11-25 20:30:00","atlanta","ga","us","changing","180.0","~3 minutes","Bright light which seemed to morph into wedge/cylinder with red and blue/green lights at intersection of North  Druid Hills and Lavista","2003-12-09 00:00:00","33.7488889","-84.3880556"
"2002-08-01 21:00:00","rural dixon county","ne","us","rectangle","300.0","5mins each time","Flying Semi Tractor?","2004-03-02 00:00:00","41.84761","-89.498973"
"1998-10-21 22:42:00","columbia","tn","us","formation","6.0","6s","U-shaped formation of orange gold lights travelling south at high speed.","1998-11-01 00:00:00","35.615","-87.0352778"
"2007-08-21 15:40:00","denver","co","us","cigar","60.0","1 minute","Shiny metallic cigar shape (probably saucer) object travelling above Denver metro area.","2007-10-08 00:00:00","39.7391667","-104.9841667"
"2000-02-08 23:00:00","southbury","ct","us","circle","30.0","30 seconds","me and a couple of friends were having a party out in an abandoned sand pit one night. We had a bonfire going and everything then sudde","2000-04-01 00:00:00","41.4813889","-73.2136111"
"2001-09-11 21:22:00","santa fe","nm","us","cone","37800.0","1 1/2 hours","We saw objects in the sky that could not have been stars. We observed them through bionoculars and saw 9 objects that hovered&#44 pulsated","2001-10-12 00:00:00","35.6869444","-105.9372222"
"2007-09-30 19:53:00","bigelow","ar","us","light","15.0","15 seconds","Glowing Lights Near Ouachita National Forrest","2007-10-08 00:00:00","35.0011111","-92.6297222"
"2008-07-05 22:15:00","hammonton","nj","us","light","300.0","5 minutes","an unusual orange/red object over hammonton nj...","2008-08-12 00:00:00","39.6363889","-74.8027778"
"2013-10-11 19:50:00","essex junction","vt","us","light","60.0","60 seconds","4 or 5 Orange Lights in Vermont Sky","2013-10-14 00:00:00","44.4905556","-73.1113889"
"2009-07-04 20:00:00","calumet city","il","us","sphere","10.0","10 sec","red sphere in southren sky at twilight moving north in the eastern sky - chicago area","2009-08-05 00:00:00","41.6155556","-87.5294444"
"2002-10-26 10:30:00","phoenix","az","us","cigar","2.0","seconds","Photo of UFO in Phoenix Arizona&#44","2003-12-19 00:00:00","33.4483333","-112.0733333"
"2007-10-28 16:05:00","hendersonville","tn","us","oval","1200.0","20 minutes","Objects over Hendersonville&#44 TN","2007-11-28 00:00:00","36.3047222","-86.62"
"1973-10-10 23:00:00","bermuda nas","","bm","light","20.0","20 sec.","saw fast moving blip on the radar scope thin went outside and saw it again.","2002-01-11 00:00:00","32.364167","-64.678611"
"2007-03-30 21:30:00","sugar notch","pa","us","triangle","60.0","~1 minute?","3 Light Triangle / Wyoming Valley / Eastward","2007-06-12 00:00:00","41.1969444","-75.9286111"
"2005-08-29 20:30:00","austin","tx","us","light","300.0","5 minutes","night manuevers","2005-10-11 00:00:00","30.2669444","-97.7427778"
"2003-12-07 15:55:00","plymouth","pa","us","disk","300.0","5 minutes","This is an updated report for sighting that occurred on 12/07/03","2003-12-19 00:00:00","41.2402778","-75.945"
"2012-07-09 13:00:00","kearneysville","wv","us","disk","300.0","5 minutes","Silver colored saucer with dark trim around the bottom and top/middle.","2012-08-05 00:00:00","39.3880556","-77.8858333"
"1995-08-07 17:00:00","memphis","tn","us","disk","180.0","2-3 minutes","6 witnesses&#44 one goes into complete denial&#44 occurs in a populated urban environment.","2005-10-11 00:00:00","35.1494444","-90.0488889"
"2013-11-04 20:00:00","salt lake city","ut","us","circle","1800.0","30 minutes","Red glowing sphere that appears out of nowhere  hovers&#44 moves up","2013-11-11 00:00:00","40.7608333","-111.8902778"
"2006-06-16 20:00:00","mission hills","ca","us","light","15.0","15 sec aprox","lights mission hills","2006-07-16 00:00:00","34.2572222","-118.4661111"
"2004-11-11 19:00:00","memphis","tn","us","changing","60.0","1 minute","Me and my sister were outside and saw what looked like an airplane hen it got closer and it was triangular","2004-12-03 00:00:00","35.1494444","-90.0488889"
"2010-07-04 23:00:00","coon rapids","mn","us","circle","300.0","5 min","July 4th&#44 at 11pm witnessed orange fireball with traveling across the entire night sky in Coon Rapids Minnesota.","2010-07-10 00:00:00","45.12","-93.2875"
"2012-02-09 22:00:00","rochester hills","mi","us","sphere","60.0","1 minute","3 amber-tan spheres spotted over skies in michigan","2012-02-10 00:00:00","42.6583333","-83.15"
"2007-08-04 00:30:00","houston","tx","us","unknown","1800.0","30 minutes..","this is an UPDATE... it is not a UFO... it is the star &quot;ANTERES&quot;  several forum members on an aviation site helped me find out what i","2007-08-14 00:00:00","29.7630556","-95.3630556"
"2014-01-20 20:05:00","san antonio","tx","us","fireball","120.0","1-2 minutes","2 fireball like objects over Southern Bexar County in evening sky 1-20-2014.","2014-01-24 00:00:00","29.4238889","-98.4933333"
"2007-12-07 20:00:00","dallas","tx","us","light","20.0","20 seconds","Two converging&#44 then disappearing moving lights.","2008-03-04 00:00:00","32.7833333","-96.8"
"2006-12-28 21:30:00","clayton","mi","us","circle","2.0","moments","12-28-06 Blue white ball of light over rural area in southern Mi lasting seconds.","2007-02-01 00:00:00","41.8633333","-84.2363889"
"1964-04-15 22:00:00","seattle (80miles west of)","wa","us","disk","1200.0","20 min","Many sighting in the sky","2002-01-29 00:00:00","47.6063889","-122.3308333"
"2010-12-02 18:15:00","twin mountain","nh","us","fireball","300.0","5 min","1 FIREBALL OBJECT FLEW VERY SLOWLY FROM NORTH TO SOUTH AT APPOX 100 FEET ABOVE MYSELF AND A FRIEND. NO SOUND WAS HEARD.WE VIEWED TH","2011-01-05 00:00:00","44.2722222","-71.5394444"
"2010-12-29 18:00:00","elmhurst","il","us","sphere","30.0","30 sec","Bright white spherical object flying low over Roosevelt Road near Elmhurst&#44 IL","2011-01-31 00:00:00","41.8994444","-87.9402778"
"1996-01-25 21:30:00","phoenix","az","us","","1800.0","30 min.","Young man and his mother were witness to approximately 4 objects overhead in a formation.","1999-11-02 00:00:00","33.4483333","-112.0733333"
"2011-07-29 23:34:00","plainfield","il","us","fireball","360.0","4-6 minutes","JUL 29&#44 2011&#44 large orange fireball with ring around it moving East to West&#44 then moving almost straight up","2011-08-21 00:00:00","41.6269444","-88.2038889"
"1984-06-15 16:45:00","draper","va","us","cone","60.0","1:00 min","During the summer of 1984 as I was going to work I was getting on the interstate&#44 I-81north . As I was merging on to 81 I looked over m","2000-12-02 00:00:00","37.0058333","-80.7475"
"1968-06-20 22:00:00","badlands","sd","us","unknown","90.0","1 min 30 sec","On clear night two objects make large circle in the sky and disappear at very high speed.","2004-01-17 00:00:00","43.85538","-102.339691"
"2008-07-28 23:00:00","busby","mt","us","light","120.0","maybe 2 minutes if that","bobbing light object unknown","2008-08-12 00:00:00","45.5372222","-106.955"
"2012-11-08 23:00:00","tucumcari","nm","us","flash","10.0","5-10 seconds","On Hwy 54 headed North&#44 the entire sky lit up in a bright blue light beginning in the north horizon and encompassing entire 360 view.","2012-11-19 00:00:00","35.1716667","-103.7244444"
"2001-06-09 23:05:00","novi","mi","us","light","3.0","3 seconds","Bright green object moving north&#44 north-west observed or suburban Detroit Michigan.","2001-08-05 00:00:00","42.4805556","-83.4755556"
"2010-12-21 20:00:00","niagara falls (canada)","on","ca","","7200.0","2 hrs","Lights reflect off spot lights in niagara falls 21 of december 2010 atleast 15 times has been seen","2011-01-05 00:00:00","43.1","-79.05"
"1999-07-11 18:30:00","sayreville","nj","us","oval","180.0","2-3 mins","I saw a glowing orange oval shaped craft hovering in the southern sky.","1999-08-10 00:00:00","40.4591667","-74.3613889"
"1964-11-12 20:00:00","glen allen","va","us","disk","60.0","<1 min","Angular Saucer-Like Craft Hovered Over Tree - Could See Movement Inside","2009-01-10 00:00:00","37.6658333","-77.5066667"
"2002-08-06 21:50:00","riverside","ca","us","changing","7.0","7 seconds","Witness is retired from a career as an inspector with a defense contractor&#44 and is in the habit of paying close attention to detail.  I","2002-08-16 00:00:00","33.9533333","-117.3952778"
"2012-04-06 23:00:00","wichita falls","tx","us","light","1800.0","30 minutes","Object is twice as bright as Venus in my Western sky&#44 4 of the last 10 or 12 nights for 30 minutes hovering&#44 slowly moves W. from site.","2012-04-18 00:00:00","33.9136111","-98.4930556"
"1999-11-08 06:32:00","new york city/central park","ny","us","light","20.0","about 20 seconds","it was dark out&#44 and i saw 2 lights flash across the sky before zooming off at a great speed.","1999-11-17 00:00:00","40.782865","-73.965355"
"1995-03-15 23:32:00","jackson","tn","us","","45.0","45 sec.","Man sees blue-green obj. hover below overcast for 45 sec..  Streaks off&#44 leaving veil of red sparks.","1999-11-02 00:00:00","35.6144444","-88.8138889"
"2007-03-15 02:00:00","casa grande","az","us","other","45.0","45 seconds","Distortion crosses starlit skies.","2007-04-27 00:00:00","32.8794444","-111.7566667"
"1976-10-15 19:30:00","rochester","ny","us","unknown","10.0","10 seconds","Flashing red light appeared a foot above my car then sped away at incredible speed.","2003-08-28 00:00:00","43.1547222","-77.6158333"
"2009-07-27 03:30:00","flower mound","tx","us","light","35.0","35 seconds","Unknown lights hovering above store.","2011-01-31 00:00:00","33.0144444","-97.0966667"
"1991-01-01 21:00:00","helena","ar","us","triangle","60.0","1 minutes","I was outside of the police station with my dog when I got this sudden urge to look up. I saw a black triangle flying really low and ma","2001-02-18 00:00:00","34.5294444","-90.5916667"
"2004-02-11 19:30:00","kingman","in","us","fireball","900.0","appx. 15 min.","Orange slightly red balls motionless in the distant horizone.","2004-02-12 00:00:00","39.9675","-87.2775"
"2008-12-13 02:30:00","killingworth","ct","us","fireball","5.0","5 seconds","bright green object flying really fast.","2009-01-10 00:00:00","41.3580556","-72.5641667"
"2006-01-15 06:15:00","nottingham (uk/england","","gb","teardrop","120.0","2 minutes","a great big shape that changes","2006-02-14 00:00:00","52.954783","-1.158109"
"2005-06-17 14:30:00","los angeles","ca","us","disk","300.0","5 minutes","Hovering black object spotted over my house.","2005-06-20 00:00:00","34.0522222","-118.2427778"
