"datetime","city","state","country","shape","duration (seconds)","duration (hours/min)","comments","date posted","latitude","longitude"
"2000-10-30 16:00:00","mcminnville","or","us","cigar","300.0","5 minutes","Long white cigar shaped object seen over McMinnville Oregon heading south","2000-12-02 00:00:00","45.2102778","-123.1975"
"1998-08-01 23:00:00","albuquerque","nm","us","triangle","600.0","10 minutes","Triangular UFO over South Valley High School","2005-06-20 00:00:00","35.0844444","-106.6505556"
"2008-09-26 01:00:00","philapdlphia","pa","us","diamond","7200.0","2 hrs","seen object with telescope moving in a circular motion relitive to the size of a thumbnail.  ((NUFORC Note:  Star??  PD))","2008-10-31 00:00:00","39.952335","-75.163789"
"2009-03-06 19:45:00","point richmond","ca","us","sphere","300.0","3-5 minutes","Star-like UFO moving like a bloodhound from side to side &amp; backwards across the sky in S.F. Area","2009-03-19 00:00:00","37.9241667","-122.3880556"
"2006-02-26 18:20:00","avalon","nj","us","cone","60.0","1 min","LOOKING OUT OVER THE ATLANTIC I NOTICED A VERY BRIGHT&#44 GLOWING YELLOW/RED/ORANGISH HEADING NORTH UP THE EASTERN SEABOARD&#44 I LOOKED THRO","2006-03-11 00:00:00","39.1011111","-74.7180556"
"2000-10-29 20:00:00","fairview","mi","us","disk","300.0","5 minutes","Pulsating object changed colors from yellow to white to red&#44 burst with a ring of red then reappeared","2007-04-27 00:00:00","44.725","-84.0511111"
"1995-05-07 01:00:00","phoenix","az","us","formation","1200.0","one hour","formations over phoenix","2007-04-27 00:00:00","33.4483333","-112.0733333"
"2010-06-26 23:30:00","birmingham (uk/england)","","gb","fireball","90.0","90 seconds","Circular orange fireball seen in the Northfield area of Birmingham&#44 UK at 11.30pm on Saturday 26th June 2010.","2010-07-06 00:00:00","52.466667","-1.916667"
"2011-11-15 17:43:00","brentwood","nh","us","circle","1200.0","20 min.","circular flying object.","2011-12-12 00:00:00","42.9786111","-71.0733333"
"2014-02-03 15:00:00","brentwood","ca","us","disk","60.0","1 minute","Plunged at high speed into ocean.","2014-02-07 00:00:00","37.9319444","-121.6947222"
"2013-02-24 19:10:00","pigeon forge","tn","us","triangle","120.0","2 minutes","Saw a dark triangular object with bright red lights that flew over us.","2013-06-02 00:00:00","35.7883333","-83.5544444"
"2014-03-02 22:00:00","niles","mi","us","light","300.0","5 minutes","A light that stopped the shot off.","2014-03-18 00:00:00","41.8297222","-86.2541667"
"2011-12-31 23:45:00","sarasota","fl","us","oval","600.0","ten minutes","Orange-Red spherical oblong shaped craft flying in formation above DUI checkpoint shortly before New Year&#39s eve.","2012-02-03 00:00:00","27.3361111","-82.5308333"
"2010-03-12 21:20:00","crestview","fl","us","circle","600.0","10 minutes","We seen two orange lights in sky which other people who were in a different part of town seen 6 orange lights.","2010-04-13 00:00:00","30.7619444","-86.5705556"
"2013-03-28 20:15:00","thornton","co","us","unknown","300.0","5 minutes","I seen a large black object with twored lights moveing slowly northeast threw the sky.","2013-05-15 00:00:00","39.8680556","-104.9713889"
"2001-12-17 21:30:00","tonasket","wa","us","other","1305.0","21:45","Strange unusual crafts emitting e.m.p blast then leaving at high speeds.","2002-01-11 00:00:00","48.7052778","-119.4383333"
"2012-07-29 00:05:00","oswego","ny","us","light","240.0","3-4 minutes","Amber unblinking lights crossing sky East to West","2012-08-05 00:00:00","43.4552778","-76.5108333"
"2000-09-22 00:30:00","defiance","oh","us","other","90.0","1.5 minutes","The object&#44 in about 1 -2 seconds&#44 moved from my east to west without a noise.  It looked circular and glowed like the moon.","2000-12-02 00:00:00","41.2844444","-84.3558333"
"2001-09-01 23:00:00","winter springs","fl","us","triangle","240.0","4 minutes","Triangle UFO followed by Military Jets","2007-06-12 00:00:00","28.6986111","-81.3083333"
"2012-01-04 19:54:00","deland","fl","us","light","900.0","10 to 15 minutes","Very Bright&#44 Star-Like&#44 Light in sky.","2012-01-12 00:00:00","29.028318","-81.303118"
"2010-08-26 00:00:00","park city","ut","us","circle","120.0","2 minutes","Bright laser type lights and a craft in my backyard area last night.","2010-08-30 00:00:00","40.6461111","-111.4972222"
"2011-06-15 22:00:00","loveland","oh","us","light","360.0","6 minutes","Moving light stops&#44 gets brighter&#44 then moves faster.  ((NUFORC Note:  Possible flare of reflected light from Iridium satellite??  PD))","2012-01-12 00:00:00","39.2688889","-84.2638889"
"2013-03-14 20:50:00","garden grove","ca","us","light","5400.0","90 minutes","Small orbs dif speeds&amp;direction&#445bigorbs&#44lessActivity. 2 LARGE crafts&#44scaled sky dominantly &amp; reappeared only a few times","2013-05-15 00:00:00","33.7738889","-117.9405556"
"2007-07-27 06:00:00","millbrook","al","us","oval","2.0","few seconds","UFO moving West on Cobbs Ford Road  toward Prattville&#44 AL - Oval shape and glowing.","2008-10-31 00:00:00","32.4797222","-86.3619444"
"2010-11-15 20:42:00","ocala","fl","us","light","600.0","10 minutes","blinking light in sky remains in same location","2010-11-21 00:00:00","29.1869444","-82.1402778"
"1993-12-01 14:00:00","arlington","tx","us","oval","600.0","5 to 10 minutes","Enormous UFO Arlington&#44 Texas","2006-05-15 00:00:00","32.7355556","-97.1077778"
"2012-06-27 18:00:00","san leandro","ca","us","disk","900.0","15 minutes","Two flat disk shaped long objects hovering in sky","2012-10-30 00:00:00","37.725","-122.155"
"2001-11-30 23:30:00","pa/ny","pa","us","circle","7200.0","2 hours","Mysterious circle made of clouds around the moon","2001-12-05 00:00:00","42.177932","-79.978485"
"1997-04-30 21:00:00","twelve mile","in","us","disk","360.0","3-6 minutes","The kids &amp; I saw several bright white lights in a row  hovering over the tree tops that were along the edge of a field.","2005-02-22 00:00:00","40.8663889","-86.2252778"
"2006-08-16 20:30:00","newcastle upon tyne (uk/england)","","gb","changing","900.0","15 mins","our very close encounter","2007-06-12 00:00:00","54.988056","-1.619444"
"2007-04-04 06:05:00","palo alto","ca","us","sphere","3.0","3 seconds","Bright luminous spherical moon size object much faster than airplane descending southwest under the clouds in Palo Alto&#44 CA","2007-04-27 00:00:00","37.4419444","-122.1419444"
"2009-09-19 21:30:00","east hampton","ny","us","circle","60.0","1 min","Huge spotlight hovering&#44 disappearing cloud/smoke.  ((NUFORC Note:  Missile launch.  PD))","2009-12-12 00:00:00","40.9633333","-72.1852778"
"2011-06-24 00:05:00","peyia (cyprus)","","cy","fireball","45.0","45 seconds","Glowing fireball that looked large enough to be a planet in night sky","2011-06-27 00:00:00","34.883333","32.383333"
"2005-12-26 21:50:00","peachland (canada)","bc","ca","other","600.0","10 min","Ultrabright light travelling at high speeds and dancing in the sky","2006-02-14 00:00:00","49.766667","-119.75"
"1966-09-15 18:00:00","delta junction","ak","us","cigar","900.0","15 min","Long Cigar shape w/portholes  bright orange on the ends or edges","2006-03-11 00:00:00","64.0377778","-145.7322222"
"1994-10-01 20:00:00","chicopee","ma","us","changing","300.0","5 minutes","Chicopee State Park&#44 Craft seemed to be shooting balls of light or breaking up","2005-12-16 00:00:00","42.1486111","-72.6083333"
"2014-01-19 19:00:00","vail","co","us","flash","5.0","4-5 seconds","White flash came out of complete darkness in between a cluster of stars.","2014-01-24 00:00:00","39.6402778","-106.3736111"
"2011-11-26 21:00:00","layton","ut","us","light","900.0","15 minutes","6 bright orange lights to the East over the Wasatch Mountain Range","2011-12-12 00:00:00","41.0602778","-111.9702778"
"2005-02-19 23:47:00","rochester","ny","us","egg","30.0","30 seconds","the egg shaped objects were there&#44 and the light flashed and they were gone.","2005-05-11 00:00:00","43.1547222","-77.6158333"
"2009-09-19 20:00:00","orwell","vt","us","unknown","30.0","30 seconds","Cone of light emanating downward from stationary point in the sky.  ((NUFORC Note:  Missile launch.  PD))","2009-12-12 00:00:00","43.8038889","-73.2983333"
"1961-06-20 00:00:00","webster groves","mo","us","circle","120.0","minutes","webster groves mo ciecular craft with a light searching the ground fifty years ago","2010-02-14 00:00:00","38.5925","-90.3572222"
"2011-10-10 18:15:00","peabody-saugus","ma","us","flash","2700.0","45 minutes","Flashing light in the sky as airplanes flew by.","2011-10-19 00:00:00","42.468164","-71.014118"
"2003-09-23 21:30:00","san antonio","tx","us","flash","3.0","3 sec","Flash of light and a light  hovering in the clouds then disapearing","2003-09-28 00:00:00","29.4238889","-98.4933333"
"2006-11-28 17:25:00","pinson","al","us","fireball","120.0","around 2 mins","white then turned green fire ball falling from sky","2006-12-07 00:00:00","33.6888889","-86.6833333"
"1966-06-30 21:00:00","spartanburg","sc","us","light","900.0","15 min","Summer of 1966 - bright orange round object first thought to be rising full moon","1998-06-02 00:00:00","34.9494444","-81.9322222"
"2013-11-06 20:36:00","great falls","va","us","circle","4140.0","~69 minutes","CCTV camera records 2 fast traveling lights near Dulles Airport vicinity","2013-11-11 00:00:00","38.9980556","-77.2886111"
"2013-08-03 03:48:00","toledo","oh","us","fireball","600.0","10 minutes","2 bright orange lights.","2013-08-30 00:00:00","41.6638889","-83.5552778"
"1995-02-20 18:00:00","warren","il","us","","30.0","30 sec.","2nd sighting report of 6 strange objects hovering over town.  Looked like space shuttle.  Many witnesses.","1999-11-02 00:00:00","42.4963889","-89.9894444"
"2004-02-16 20:35:00","commack","ny","us","unknown","10.0","10 seconds","Commack Road Sighting maybe in association with Amityville sighting","2004-03-09 00:00:00","40.8427778","-73.2933333"
"2009-03-09 21:15:00","vienna","va","us","formation","10.0","10 seconds","&quot;V&quot; formation of high speed UFO&#39s spotted.","2009-03-19 00:00:00","38.9011111","-77.2655556"
"2013-10-12 20:00:00","north judson","in","us","light","30.0","30 seconds","3 to 4 bright glowing oarnge balls in a straight line&#44 then made fast movements in a straight line","2013-10-14 00:00:00","41.215","-86.7758333"
"2012-11-24 20:00:00","fairfax station","va","us","circle","60.0","1 minute","Four bright orbs forming a rectangle that quickly regrouped into a straight line formation going upwards.","2012-12-20 00:00:00","38.8008333","-77.3258333"
"2005-06-19 12:50:00","albuquerque","nm","us","unknown","300.0","about 5 min","A brightly flashing object was seen in broad daylight.  It rose suddenly&#44 hovered&#44 then dived and sped away.","2005-06-20 00:00:00","35.0844444","-106.6505556"
"2004-07-07 23:45:00","conyers","ga","us","other","2.0","a few sec.","strange sound","2004-07-25 00:00:00","33.6675","-84.0177778"
"1999-10-14 20:30:00","warrensville","nc","us","circle","1350.0","22:30","husband saw a colored flash of light that stoped in the sky.we looked out and saw 1 just latter it returned with 2 others which changed","1999-10-19 00:00:00","36.4605556","-81.5191667"
"2004-10-31 20:00:00","tinley park","il","us","circle","900.0","15 minutes","Three red lights moving slowly in the sky.","2004-11-02 00:00:00","41.5733333","-87.7844444"
"2012-12-31 00:00:00","san francisco","ca","us","oval","120.0","2 minutes","Five lights over San Francisco fade away high over head NYE.","2013-02-04 00:00:00","37.775","-122.4183333"
"2004-06-14 21:00:00","phoenix","az","us","light","300.0","5 minutes","Our home is approximately 20 miles north of downtown Phoenix&#44 in the planned community of Anthem&#44 right off Highway 17 on the way to Fl","2004-06-18 00:00:00","33.4483333","-112.0733333"
"1999-05-30 13:10:00","el paso","tx","us","sphere","900.0","15min","15 minute event&#44 daytime&#44 partly cloudy&#44 5/30/1999&#44 El Paso&#44 Texas&#44 1:15P.M.","2000-04-01 00:00:00","31.7586111","-106.4863889"
"2010-10-10 01:00:00","orchard park","ny","us","light","7200.0","a few hours","Xmas colored rotating lights.  ((NUFORC Note:  Twinkling stars??  PD))","2011-01-05 00:00:00","42.7675","-78.7441667"
"2000-03-19 22:30:00","reisterstown","md","us","","30.0","30 seconds maybe","One Object was seen by one person at 10:30 pm. Object appeared to be a oval with a rectangular notch in the front or possibly the back.","2000-04-01 00:00:00","39.4694444","-76.8297222"
"2011-07-04 22:00:00","middletown","ct","us","circle","420.0","5-7 minutes","Two orange circle lights flying  side-by-side; one went straight up and the other went off into the distance and both disappeared.","2011-07-06 00:00:00","41.5622222","-72.6511111"
"2005-03-11 21:15:00","hillsboro","or","us","","2.0","a few seconds","We did not see a craft however we heard a very loud boom kind of like fireworks and the concussion rattled our windows and our lights f","2006-05-15 00:00:00","45.5230556","-122.9886111"
"2014-03-28 22:30:00","el cajon","ca","us","disk","180.0","3 minutes","I live behind rancho san diego elementary school. 92019.  Looking over Mt Miguel I saw a space craft move in unorthodox directions zipp","2014-04-04 00:00:00","32.7947222","-116.9616667"
"2006-02-07 20:00:00","manilla","ia","us","light","15.0","15 seconds","Strange lights in Iowa skies","2006-02-14 00:00:00","41.8897222","-95.2319444"
"2012-10-06 21:05:00","torrington","ct","us","changing","300.0","5 minutes","Two orange illuminated objects&#44 total silence from them which made 3 passes in front of my house about 10 min of activity.","2012-10-30 00:00:00","41.8005556","-73.1216667"
"2011-08-22 05:00:00","muncie","in","us","oval","120.0","2 minutes","Pulsing Object","2011-10-10 00:00:00","40.1933333","-85.3863889"
"2011-09-17 20:30:00","huntersville","wv","us","formation","300.0","5 min.","Moving Formation of Orange lights in the sky","2012-05-13 00:00:00","38.1886111","-80.0163889"
"2006-10-04 19:00:00","raven","ky","us","oval","60.0","30-60 seconds","Saw a dark object with greenish glow fly across the hills of kentucky.  ((NUFORC Note:  Student report.  PD))","2007-04-27 00:00:00","37.4027778","-82.8063889"
"1998-07-10 17:30:00","arnold","mo","us","light","5.0","less than 5 seconds","Bright ball of light appears briefly in suburban St. Louis","2006-10-30 00:00:00","38.4327778","-90.3775"
"2011-12-25 00:15:00","rogers","ar","us","light","120.0","2 minutes","Sighting from near Pinnacle Hills Mall in Rogers&#44 Ark. &#160;Four orange lights hovering off to our west&#44 southwest&#44 near Northwest Arkansas","2012-01-12 00:00:00","36.3319444","-94.1183333"
"2012-12-31 22:00:00","bullhead city","az","us","fireball","180.0","3 minutes","While on Patrol at Laughlin Ranch homeowners association 4 orange glowing light were seen by me and a second person...we both called th","2013-02-04 00:00:00","35.1477778","-114.5675"
"2003-01-28 14:08:00","london (uk/england)","","gb","disk","180.0","3 mins","strange disk shapes in opening of clouds","2003-03-04 00:00:00","51.514125","-0.093689"
"2010-12-23 18:00:00","lethbridge (canada)","ab","ca","unknown","300.0","five minutes","anomalous object with erractic flight patterns over Lethbridge&#44 Alberta.","2011-01-05 00:00:00","48.366667","-53.866667"
"2003-09-26 01:44:00","junction city","or","us","triangle","7.0","5-7 seconds","Observed triangle shaped craft moving at high velocity from East to West&#44 then make an almost 90 degree turn to the north.","2003-09-28 00:00:00","44.2194444","-123.2044444"
"1997-08-20 18:00:00","grand rapids","mi","us","diamond","120.0","2 minutes","diamond shape UFO hovering","2001-02-18 00:00:00","42.9633333","-85.6680556"
"2003-10-24 01:45:00","houston","tx","us","rectangle","10.0","10 seconds","Strange Happenings in Houston 2003","2003-10-31 00:00:00","29.7630556","-95.3630556"
"1973-06-30 17:30:00","whitesburg","ky","us","cigar","600.0","5-10 minutes","Cigar shaped craft stopped overhead - burned circle later in yard.","2008-01-21 00:00:00","37.1183333","-82.8269444"
"2004-03-16 18:23:00","oxford (uk/england)","","gb","cigar","660.0","11 minutes","it shot from the canal and there were magnetical effects before it disappered into the skies","2004-03-17 00:00:00","51.75","-1.25"
"1984-05-15 16:00:00","cleveland","ga","us","other","600.0","10 min","didnt seam to fly on air / had speed of light","2004-06-04 00:00:00","34.5969444","-83.7633333"
"1996-02-08 00:15:00","redding","ca","us","","900.0","15 min.","Man seess obj. shaped like &quot;upside-down ice cream cone&quot; pass slowly overhead.  Yellow&#44 w/ 3 lights on bottom.  Shot flames down.","1999-11-02 00:00:00","40.5866667","-122.3905556"
"2006-07-26 12:30:00","phoenix","az","us","cigar","300.0","5 minutes","silver tube slowly travelling east in phx sky.","2006-10-30 00:00:00","33.4483333","-112.0733333"
"2006-10-21 22:30:00","tucson","az","us","unknown","240.0","3-4 minutes","Large object with multi color running light observed flying above Tucson Arizona","2006-10-30 00:00:00","32.2216667","-110.9258333"
"2010-04-03 21:00:00","wesley chapel","fl","us","other","4.0","3 to 4 sec","bright light moving at an extremely high rate of speed","2010-04-13 00:00:00","28.2394444","-82.3280556"
"2009-07-26 03:00:00","forest groce","or","us","changing","3.0","3 seconds","Bright green diamond changes to yellow circle then flashes and disappears","2009-08-05 00:00:00","45.519836","-123.110663"
"2011-08-26 21:25:00","kahnawake (canada)","qc","ca","light","120.0","1-2 minutes","UFO LIGHT?","2011-10-10 00:00:00","45.410785","-73.681487"
"2004-10-13 00:00:00","summerland key","fl","us","cigar","20.0","20 second","Gree Cigar moving ir odd direction","2005-10-11 00:00:00","24.6652778","-81.4425"
"2011-11-16 18:30:00","cedar city","ut","us","formation","900.0","15 minutes","String of flashing lights widely spaced moving steadily through western sky from north to south","2011-12-12 00:00:00","37.6775","-113.0611111"
"1997-04-30 23:00:00","columbia","mo","us","light","20.0","20 seconds","5 lights in the sky east of columbia dipping rapidly&#44 disappearing then rising again rapidly","2002-09-19 00:00:00","38.9516667","-92.3338889"
"2007-03-09 00:00:00","snellville","ga","us","triangle","2.0","seconds","This is just a dream I had yesterday&#44 but is not the first time I have this dream&#44 1st time is was around march 1996&#44 in my dream on 19","2007-04-27 00:00:00","33.8572222","-84.02"
"2010-08-09 21:28:00","savannah","ga","us","formation","1200.0","20 minutes","3 slow moving lights in triangular formation over Savannah&#44 GA","2010-08-24 00:00:00","32.0833333","-81.1"
"2003-02-01 08:00:00","dallas","tx","us","","2.0","seconds","Witness verification of the Feb 1&#44 2003 &#39Object&quot; in vicinity of Shuttle by CNN News at 08:00 CST Dallas","2003-02-25 00:00:00","32.7833333","-96.8"
"2008-04-26 20:35:00","sonoma","ca","us","triangle","30.0","30 seconds","V shaped sighting in Sonoma","2008-06-12 00:00:00","38.2919444","-122.4569444"
"2012-07-23 15:00:00","portland","or","us","oval","8.0","8 seconds","Oval shaped hovering object outside of Portland Oregon.","2013-07-14 00:00:00","45.5236111","-122.675"
"1997-07-04 21:15:00","st. louis","mo","us","light","1.0","1 sec.","Rapidly moving blue-green in sky over fireworks spectators","1998-09-26 00:00:00","38.6272222","-90.1977778"
"2010-10-27 10:00:00","harleysville","pa","us","light","10.0","10 sec","I saw a red light flying through the sky at a very high speed. My first thought was it can&#39t be a plane because it was not blinking&#44 an","2010-11-21 00:00:00","40.2794444","-75.3875"
"1974-08-09 12:00:00","spokane","wa","us","other","10.0","10 seconds","I was 11 years old and happened to be in a car with my mom&#44 and we saw a bullet shaped craft with flames comming out of the rear. I hav","2004-06-18 00:00:00","47.6588889","-117.425"
"2000-08-15 20:15:00","tyler","tx","us","triangle","5.0","5 seconds max","On the ride home from dinner&#44 it flew quickly across the sky into a cloud.  It was boomerang shaped and gave off solid white light.","2000-08-19 00:00:00","32.3511111","-95.3008333"
"2013-05-27 19:30:00","porterville","ca","us","circle","15.0","15 seconds","UFO paralleling a man made aircraft during a suspected &quot;chem-trail&quot; operation caught on video.","2013-06-02 00:00:00","36.0652778","-119.0158333"
"2012-08-07 21:15:00","surprise","az","us","triangle","900.0","hour","We saw a perfect triangle shape ( 1 star top- 2 at base) of bright stars on  August 7 &amp; 8&#44 2012.","2012-08-19 00:00:00","33.6305556","-112.3325"
"2006-09-10 23:50:00","cherry grove (canada)","ab","ca","triangle","3600.0","30-60mins+","Sighting in Canada: Rural Area","2009-03-19 00:00:00","54.355","-110.08"
"2002-01-06 15:00:00","spring","tx","us","sphere","30.0","30 seconds`","Silver sphere/rectangle object seen in clear blue sky above Spring&#44 Tx.","2002-01-11 00:00:00","30.0797222","-95.4169444"
"2005-06-16 22:03:00","rocking chair mtn/sedona","az","us","sphere","5.0","3-5 seconds","While looking toward rocking Chair mountian from the North side close to cottonwood desert area at 22:00 hrs A huge Sphere came from th","2005-06-20 00:00:00","34.86974","-111.76099"
"1965-08-12 01:00:00","virginia beach","va","us","disk","4.0","4 seconds","My father and I saw a domed flying saucer very clear whizz directly in front of us on the oceanfront","2002-09-13 00:00:00","36.8527778","-75.9783333"
"2012-06-05 09:00:00","murrieta","ca","us","cylinder","300.0","5 minutes","Saw a silver cigar shaped object flying virtically in Murrieta Ca skies this morning.","2012-06-14 00:00:00","33.5538889","-117.2130556"
"2006-05-02 01:00:00","omaha","ne","us","oval","7200.0","2 hours","Troubles With Unexplained Laser Beams","2006-05-15 00:00:00","41.2586111","-95.9375"
"2012-06-23 23:16:00","santa rosa","ca","us","light","300.0","5 minutes","Yellow Orange lights over West Sonoma County CA","2012-07-04 00:00:00","38.4405556","-122.7133333"
"2006-02-05 21:00:00","bekasi (indonesia)","","id","unknown","15.0","15 sec","and unidentified flying object had three lights&#44 the color of the light is red&#44green&#44and blue","2006-02-14 00:00:00","-6.249028","106.996952"
"2009-06-06 23:00:00","van nuys","ca","us","circle","600.0","10 min","At about 11PM Sunday i was standing in my parking lot and noticed 2 orbs of light they had a amber glow&#33 they were there for about 10 m","2009-06-09 00:00:00","34.1866667","-118.4480556"
"1975-06-15 05:00:00","praire creek","in","us","unknown","300.0","5 minutes","Just the wierdest feeling &#44 like telepathy","2003-07-16 00:00:00","39.275039","-87.497244"
"2004-12-14 00:00:00","portland","or","us","disk","10.0","5 - 10 seconds","Circular shaped space craft moved slowly in the sky&#44 hovered&#44 then shot off.  ((NUFORC Note:  Possibly not a serious report.  PD))","2005-02-24 00:00:00","45.5236111","-122.675"
"2004-08-21 22:35:00","somerset","nj","us","formation","120.0","1-2 minutes","Backwards triangular formation moving from east to west&#44 with the back point breaking off and going south.","2004-08-24 00:00:00","40.4975","-74.4888889"
"2003-11-26 06:10:00","york","pa","us","light","600.0","10 minutes","A object following our van","2003-12-09 00:00:00","39.9625","-76.7280556"
"2008-12-29 07:50:00","oxford","ma","us","triangle","20.0","20 sec","viewed 6 bright lights in a huged triangle formation","2009-01-10 00:00:00","42.1166667","-71.8652778"
"2006-09-20 23:04:00","la motte","ia","us","flash","2.0","a few seconds","Wierd flash of light","2006-10-30 00:00:00","42.2958333","-90.6208333"
"2010-09-04 09:35:00","edmonton","ky","us","triangle","120.0","1-2 minutes","Several lights on the bottom of the craft that were white&#44 flashed about every second&#44 and were in the form of a triangle.","2010-11-21 00:00:00","36.98","-85.6122222"
"2013-07-18 21:15:00","montclair","nj","us","other","30.0","30 seconds","Large bright circular light that got smaller and smaller until it disappeared.","2013-07-22 00:00:00","40.8258333","-74.2094444"
"2013-09-30 21:30:00","south dennis","ma","us","triangle","120.0","minute","Heard humming&#44 saw three white steady lights in triangle form&#44 helicopter was flying near it... LOW altitude","2013-10-23 00:00:00","41.6894444","-70.1569444"
"2004-04-15 20:45:00","costa mesa","ca","us","triangle","30.0","20-30 seconds","night time sighting of triangular shaped object or lights moving quickly on claer night","2004-04-27 00:00:00","33.6411111","-117.9177778"
"2009-02-27 01:30:00","tahoe city","ca","us","cigar","5.0","5 seconds","fast moving object with flashing lights disappeared in 4-5 seconds","2009-03-19 00:00:00","39.1722222","-120.1377778"
"2009-01-01 00:16:00","feltham","mi","ca","circle","30.0","0.3","HEARD ON LOCAL AND NATIONAL RADIO STATION THAT PEOPLE HAD SEEN THE SAME THING IN OTHER TOWNS AT SAME TIME","2009-01-10 00:00:00","46.282186","-83.526456"
"2008-03-03 23:00:00","caney","ks","us","formation","300.0","5 minutes","UFO near Caney/Havana Kansas","2008-10-31 00:00:00","37.0113889","-95.935"
"1991-06-23 22:00:00","new york city (far rockaway) (queens)","ny","us","other","3600.0","1hr","22:00 hrs far  rockaway  n.y.","2012-06-08 00:00:00","40.7141667","-74.0063889"
"2014-04-19 23:59:00","irwin","pa","us","light","2.0","a few seconds","I witnessed a craft in the sky with a few bright blue lights on it&#44 the craft was traveling at a very high speed. It disappeared.","2014-05-02 00:00:00","40.3244444","-79.7013889"
"2000-06-10 12:30:00","sheffield (uk/england)","","gb","triangle","1200.0","20 min","Four friens see strange triangles in the sky at night","2000-06-21 00:00:00","53.366667","-1.5"
"1999-08-19 20:00:00","great falls","mt","us","oval","300.0","5 min","on august 19th. @ 20:00 hrs. we witnessed an unidientified craft.  It came to a complete stop for 10 seconds&#44 then proceded to climb st","1999-08-30 00:00:00","47.5002778","-111.3"
"2009-09-21 05:30:00","seattle","wa","us","triangle","10.0","10 seconds","7 unblinking lights in triangle formation flying low and northward fast in seattle","2009-12-12 00:00:00","47.6063889","-122.3308333"
"2005-01-19 23:00:00","ocala","fl","us","changing","1800.0","30 mins","Four balls of white light dance in Ocala night sky.  ((NUFORC Note:  Possible sighting of advertising lights?  PD))","2005-07-05 00:00:00","29.1869444","-82.1402778"
"2006-02-02 20:30:00","sumter","sc","us","triangle","30.0","30 seconds","triangle shaped object-3 bright lights-blinked in a pattern-made no sound","2006-02-14 00:00:00","33.9202778","-80.3416667"
"2003-09-21 23:00:00","paarl (south africa)","","za","oval","15.0","15 seconds","UFO flew above us in a &quot;S&quot; shape and flew away at high speed","2003-10-31 00:00:00","-33.724167","18.955833"
"2012-12-08 06:15:00","des moines","ia","us","light","2.0","1-2 seconds","Fast moving silver light","2012-12-20 00:00:00","41.6005556","-93.6088889"
"2008-10-18 03:40:00","farmers branch","tx","us","light","60.0","<1min","Long green curved-at-the-edges line. Horizontal","2008-10-31 00:00:00","32.9263889","-96.8958333"
"2003-09-10 22:30:00","patchogue","ny","us","light","60.0","one minute","10:30pm i was taking my garbage to the dumpster outside when i looked at the stars. They were bright and beautiful. Then i saw a bright","2003-09-12 00:00:00","40.7655556","-73.0155556"
"2001-06-07 23:20:00","manchester (uk/england)","","gb","fireball","180.0","3 mins","A birght light over South Manchester U.K.","2001-08-05 00:00:00","53.5","-2.216667"
"2014-02-27 14:50:00","winston salem","nc","us","diamond","10.0","ten seconds","Diamond-shaped starburst white light.  Then silver craft with 2 bright lights out the back.","2014-03-18 00:00:00","36.09986","-80.244216"
"1999-07-08 10:25:00","plymouth (1/2 mile north east of)","wi","us","circle","120.0","a few min","My 13 year old son and I saw an aircraft flying with two black circles buzzing it.","2001-02-24 00:00:00","43.7486111","-87.9769444"
"2006-04-03 19:00:00","los angeles (highland park)","ca","us","unknown","300.0","5 minutes","Dark spherical / ovoid object travelling east/north-east from east of my position&#44 climbing steadily.","2006-05-15 00:00:00","34.0522222","-118.2427778"
"1998-11-04 15:30:00","albuquerque","nm","us","oval","300.0","4-5 mins.","5 u.f.o objects seen in sky.One comes close to ground where i ride a bicycle .In daytime.","2007-08-14 00:00:00","35.0844444","-106.6505556"
"2011-09-01 01:22:00","sherburn","mn","us","triangle","120.0","1.5 to 2 minutes","object spotted&#44 triangular in shape&#44 3 glowing red/amber lights&#44 silent&#44 25 to 30 feet in length&#44 made movements not possible to planes","2011-10-10 00:00:00","43.6522222","-94.7266667"
"2013-08-11 22:00:00","jackson","oh","us","fireball","300.0","5 minutes","Two fireballs on the horizon.","2013-08-30 00:00:00","39.0519444","-82.6366667"
"2001-10-13 17:30:00","franconia notch (i-93&#44 southbound)","nh","us","cigar","3.0","3 seconds","UFO AT CANNON MOUNTAIN INT 93&#44 N.H. OCT 13&#44 2001","2002-01-11 00:00:00","44.152565","-71.679528"
"2009-02-23 00:00:00","arizona city","az","us","other","600.0","10mins+","DIFFERENT SIGHTINGS IN ONE NIGHT BY 6 FAMILY MEMBERS","2009-03-19 00:00:00","32.7558333","-111.6702778"
"1967-12-15 19:30:00","la plata","md","us","circle","600.0","10 minutes","bright rotating colors&#44 two objects&#44 one large and one much smaller.","1999-10-19 00:00:00","38.5291667","-76.9755556"
"2002-12-13 21:15:00","houston","tx","us","triangle","10.0","10 seconds","V shaped lights over Houston","2002-12-23 00:00:00","29.7630556","-95.3630556"
"2013-07-12 00:00:00","charlotte","nc","us","oval","120.0","1-2 minute","Orange and blue oval lights lit up&#33 the night sky like daylight  &amp; dissapeared very hight rate of speed.","2013-07-14 00:00:00","35.2269444","-80.8433333"
"2012-04-24 05:20:00","noblesville","in","us","circle","120.0","2 minutes","Almost looked like jupiter.  Orange very strange.","2012-05-13 00:00:00","40.0455556","-86.0086111"
